Desc	Family ID	human	chimp	orang	baboon	gibbon	macaque	marmoset	rat	mouse	cat	horse	cow
(null)	6863	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6864	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6865	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6866	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6867	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6868	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6869	2	1	1	1	1	1	1	1	1	2	0	0
(null)	6870	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6871	2	2	1	1	0	1	1	1	1	1	1	0
(null)	6872	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6873	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6874	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6875	1	1	1	1	1	1	1	1	0	2	1	1
(null)	6876	1	1	1	1	1	0	1	1	1	1	2	1
(null)	6877	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6878	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6879	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6880	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6881	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6882	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6883	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6884	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6885	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6886	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6887	0	1	1	1	1	1	1	0	3	1	1	1
(null)	6888	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6889	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6890	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6891	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6892	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6893	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6894	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6895	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6896	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6897	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6898	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6899	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6900	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6901	2	0	1	1	1	1	1	1	1	1	1	1
(null)	6902	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6903	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6904	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6905	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6906	1	1	1	1	1	1	1	2	0	1	1	1
(null)	6907	2	1	0	1	1	1	1	1	1	1	1	1
(null)	6908	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6909	1	1	1	0	1	2	1	1	1	1	1	1
(null)	6910	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6911	1	1	1	1	1	2	1	1	1	1	1	0
(null)	6912	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6913	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6914	1	0	1	1	2	1	1	1	1	1	1	1
(null)	6915	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6916	1	1	1	1	0	1	1	1	1	1	1	2
(null)	6917	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6918	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6919	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6920	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6921	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6922	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6923	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6924	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6925	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6926	1	1	1	1	1	1	1	0	2	1	1	1
(null)	6927	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6928	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6929	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6930	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6931	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6932	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6933	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6934	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6935	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6936	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6937	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6938	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6939	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6940	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6941	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6942	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6943	2	2	2	1	1	1	1	1	1	0	0	0
(null)	6944	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6945	1	1	1	1	2	1	1	0	1	1	1	1
(null)	6946	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6947	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6948	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6949	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6950	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6951	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6952	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6953	1	1	1	1	2	1	1	0	1	1	1	1
(null)	6954	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6955	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6956	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6957	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6958	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6959	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6960	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6961	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6962	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6963	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6964	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6965	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6966	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6967	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6968	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6969	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6970	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6971	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6972	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6973	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6974	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6975	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6976	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6977	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6978	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6979	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6980	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6981	0	1	1	1	1	1	2	1	1	1	1	1
(null)	6982	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6983	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6984	1	1	1	0	1	1	1	1	1	2	1	1
(null)	6985	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6986	1	0	1	1	1	1	1	2	1	1	1	1
(null)	6987	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6988	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6989	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6990	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6991	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6992	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6993	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6994	2	1	1	1	1	0	1	1	1	1	1	1
(null)	6995	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6996	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6997	0	1	1	1	1	1	1	2	1	1	1	1
(null)	6998	1	1	1	1	1	1	1	1	1	1	1	1
(null)	6999	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7000	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7001	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7002	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7003	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7004	1	1	1	1	0	1	1	1	2	1	1	1
(null)	7005	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7006	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7007	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7008	1	1	1	1	1	2	0	1	1	1	1	1
(null)	7009	1	0	1	1	1	1	1	1	2	1	1	1
(null)	7010	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7011	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7012	0	1	2	1	2	0	1	1	1	1	1	1
(null)	7013	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7014	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7015	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7016	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7017	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7018	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7019	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7020	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7021	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7022	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7023	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7024	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7025	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7026	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7027	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7028	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7029	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7030	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7031	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7032	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7033	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7034	1	1	1	1	1	1	1	2	0	1	1	1
(null)	7035	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7036	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7037	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7038	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7039	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7040	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7041	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7042	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7043	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7044	1	1	1	1	1	1	1	0	2	1	1	1
(null)	7045	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7046	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7047	1	1	1	1	1	0	1	2	1	1	1	1
(null)	7048	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7049	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7050	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7051	1	1	0	1	1	1	2	1	1	1	1	1
(null)	7052	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7053	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7054	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7055	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7056	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7057	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7058	1	1	2	1	1	1	1	1	1	0	1	1
(null)	7059	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7060	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7061	1	1	1	1	0	1	3	1	0	1	1	1
(null)	7062	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7063	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7064	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7065	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7066	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7067	2	1	1	1	1	1	1	1	1	1	0	1
(null)	7068	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7069	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7070	1	1	1	1	1	1	1	1	1	0	1	2
(null)	7071	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7072	0	1	1	1	1	1	2	1	2	1	0	1
(null)	7073	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7074	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7075	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7076	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7077	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7078	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7079	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7080	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7081	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7082	1	0	1	2	0	3	0	1	1	1	1	1
(null)	7083	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7084	2	1	0	1	1	1	1	1	1	1	1	1
(null)	7085	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7086	1	1	1	1	1	1	1	2	1	1	0	1
(null)	7087	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7088	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7089	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7090	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7091	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7092	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7093	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7094	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7095	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7096	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7097	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7098	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7099	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7100	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7101	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7102	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7103	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7104	2	1	1	1	1	1	0	1	1	1	1	1
(null)	7105	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7106	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7107	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7108	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7109	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7110	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7111	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7112	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7113	0	1	1	1	1	1	1	2	1	1	1	1
(null)	7114	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7115	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7116	1	1	1	1	1	1	1	1	0	1	2	1
(null)	7117	1	1	1	1	0	1	1	1	1	2	1	1
(null)	7118	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7119	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7120	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7121	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7122	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7123	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7124	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7125	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7126	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7127	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7128	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7129	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7130	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7131	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7132	1	1	1	1	1	0	2	1	1	1	1	1
(null)	7133	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7134	1	1	1	1	1	0	1	1	2	1	1	1
(null)	7135	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7136	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7137	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7138	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7139	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7140	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7141	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7142	0	1	1	1	1	1	1	2	1	1	1	1
(null)	7143	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7144	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7145	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7146	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7147	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7148	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7149	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7150	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7151	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7152	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7153	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7154	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7155	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7156	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7157	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7158	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7159	1	0	2	1	1	1	1	1	1	1	1	1
(null)	7160	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7161	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7162	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7163	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7164	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7165	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7166	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7167	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7168	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7169	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7170	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7171	2	1	1	1	1	1	1	1	1	1	1	0
(null)	7172	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7173	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7174	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7175	1	1	2	1	1	1	1	1	1	0	1	1
(null)	7176	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7177	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7178	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7179	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7180	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7181	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7182	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7183	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7184	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7185	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7186	0	2	1	2	1	1	1	1	0	1	1	1
(null)	7187	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7188	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7189	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7190	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7191	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7192	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7193	1	1	1	1	1	1	1	1	2	1	1	0
(null)	7194	1	1	0	1	1	1	1	1	2	1	1	1
(null)	7195	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7196	1	1	1	1	0	1	1	2	1	1	1	1
(null)	7197	0	1	1	1	2	2	1	1	1	1	1	0
(null)	7198	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7199	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7200	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7201	1	1	1	1	1	2	1	1	1	1	0	1
(null)	7202	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7203	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7204	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7205	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7206	0	1	1	1	1	2	1	1	1	1	1	1
(null)	7207	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7208	1	1	1	1	2	1	1	1	0	1	1	1
(null)	7209	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7210	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7211	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7212	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7213	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7214	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7215	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7216	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7217	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7218	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7219	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7220	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7221	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7222	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7223	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7224	1	1	1	2	1	1	1	1	1	0	1	1
(null)	7225	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7226	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7227	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7228	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7229	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7230	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7231	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7232	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7233	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7234	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7235	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7236	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7237	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7238	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7239	0	1	1	1	1	1	2	1	1	1	1	1
(null)	7240	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7241	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7242	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7243	1	1	0	1	0	1	1	3	1	1	1	1
(null)	7244	1	1	0	1	1	1	1	2	1	1	1	1
(null)	7245	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7246	1	1	1	1	1	2	1	1	1	0	1	1
(null)	7247	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7248	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7249	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7250	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7251	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7252	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7253	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7254	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7255	1	1	2	1	1	1	1	1	1	0	1	1
(null)	7256	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7257	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7258	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7259	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7260	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7261	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7262	0	1	1	1	1	1	1	2	1	1	1	1
(null)	7263	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7264	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7265	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7266	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7267	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7268	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7269	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7270	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7271	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7272	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7273	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7274	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7275	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7276	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7277	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7278	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7279	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7280	0	1	1	2	1	1	1	1	1	1	1	1
(null)	7281	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7282	1	1	1	0	1	1	1	1	1	2	1	1
(null)	7283	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7284	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7285	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7286	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7287	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7288	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7289	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7290	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7291	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7292	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7293	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7294	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7295	1	2	1	1	0	2	1	1	1	0	1	1
(null)	7296	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7297	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7298	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7299	1	1	1	0	2	1	1	1	1	2	1	0
(null)	7300	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7301	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7302	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7303	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7304	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7305	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7306	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7307	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7308	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7309	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7310	1	1	1	1	1	1	1	1	1	1	1	1
(null)	7311	1	1	1	1	1	1	1	1	1	1	1	1
